Timestamp,Source_IP,Destination_IP,Protocol,Source_Port,Destination_Port,Flow_Duration,Total_Fwd_Packets,Total_Backward_Packets,Total_Length_of_Fwd_Packets,Total_Length_of_Bwd_Packets,Flow_Bytes_s,Flow_Packets_s,Packet_Length_Mean,Packet_Length_Std,SYN_Flag_Count,ACK_Flag_Count,Average_Packet_Size,Label
2026-08-20 20:10:45,192.168.1.15,192.168.1.1,17,50144,443,1603.4141945768063,8,14,792,4340,3200670.1807666756,13720.7217414004,65.949063383121,15.282894408023772,0,21,233.27272727272728,Benign
2026-08-20 18:16:55,192.168.1.10,104.24.12.5,6,55122,53,125520.17365540664,8,15,1384,5505,54883.60794426979,183.23747753203733,140.99410533923688,35.393236254500465,0,22,299.5217391304348,Benign
2026-08-20 18:37:07,192.168.1.15,192.168.1.1,17,64723,443,61597.49797270786,10,9,840,2745,58200.41589332758,308.4540870218198,88.10807706423057,32.44010946906607,1,18,188.68421052631578,Benign
2026-08-20 18:20:17,192.168.1.20,210.10.85.14,6,21566,23,1926.1174472865023,58,14,4292,1260,2882482.5857953834,37380.89808668364,80.0,12.0,1,58,80.0,Mirai
2026-08-20 18:22:49,192.168.1.20,192.168.1.50,17,56571,53,27618.779504084723,8,12,752,2724,125856.39417867512,724.1449607518706,92.99925400243067,27.192119755507942,0,19,173.8,Benign
2026-08-20 16:48:56,192.168.1.10,210.10.85.14,6,45952,23,949.9710920827491,37,37,2738,3330,6387562.790670092,77897.1072032938,80.0,12.0,1,37,80.0,Mirai
2026-08-20 17:46:40,192.168.1.22,192.168.1.50,6,61567,443,132976.6171427305,5,12,810,3432,31900.34527233346,127.84202490091204,108.36965828034155,15.504496130800693,0,16,249.52941176470588,Benign
2026-08-20 20:18:57,192.168.1.20,104.24.12.5,6,57571,53,46245.117594997224,13,11,1833,1419,70320.93697934071,518.9737046445808,81.29182706552194,21.929495749690382,0,23,135.5,Benign
2026-08-20 20:28:30,192.168.1.20,192.168.1.1,6,50732,1883,60229.77007362147,7,6,343,702,17350.223962712313,215.8401067131675,134.67671995266636,27.130851737513574,0,12,80.38461538461539,Benign
2026-08-20 18:43:44,192.168.1.15,34.210.15.22,6,51936,53,50205.90898787831,11,15,704,6300,139505.4913096194,517.8673292475877,147.01539625917218,27.918729986836183,0,25,269.38461538461536,Benign
2026-08-20 17:45:43,192.168.1.20,192.168.1.50,17,58901,53,13541.804156151844,8,13,1368,5941,539736.0584837308,1550.7534858610406,71.87887458075835,32.75340100022727,0,20,348.04761904761904,Benign
2026-08-20 18:50:59,192.168.1.20,192.168.1.50,17,53294,80,4554.513490322395,6,17,1116,4046,1133381.2076676062,5049.935640518199,71.29654500014342,20.802702874406524,0,22,224.43478260869566,Benign
2026-08-20 17:11:29,192.168.1.22,192.168.1.50,6,55297,53,32431.62858861833,9,13,675,2769,106192.63200395214,678.3501463667093,68.01370271322062,20.263392366758524,0,21,156.54545454545453,Benign
2026-08-20 20:18:18,192.168.1.20,34.210.15.22,17,57864,443,13308.426893876924,14,10,910,4640,417029.00307124207,1803.3686619296955,125.2257926473826,37.03764391308795,0,23,231.25,Benign
2026-08-20 17:15:30,192.168.1.22,210.10.85.14,6,6463,23,3670.9328563489084,48,16,3552,1440,1359872.3254679788,17434.260582922805,80.0,12.0,1,48,80.0,Mirai
2026-08-20 17:29:21,192.168.1.10,104.24.12.5,17,52890,80,31323.048865378438,9,10,1359,4940,201097.92080177498,606.5820757634108,104.47755956720238,19.945830730944905,0,18,331.5263157894737,Benign
2026-08-20 20:32:55,10.0.0.105,192.168.1.20,6,1768,80,432.932274732357,322,4,20608,256,48192295.23347118,753004.6130229871,64.0,0.0,322,0,64.0,DDoS
2026-08-20 16:42:51,185.220.101.5,192.168.1.10,6,48910,97,386.5558023507799,3,1,132,44,455302.95737299236,10347.794485749826,44.0,0.0,3,0,44.0,Reconnaissance
2026-08-20 17:12:49,192.168.1.22,192.168.1.50,6,61396,80,25539.293651731583,12,12,1152,5772,271111.64836504974,939.7284172098778,60.49342185144043,10.817113077526422,0,23,288.5,Benign
2026-08-20 19:35:36,10.0.0.105,192.168.1.22,6,51408,80,655.5222141590011,533,0,34112,0,52037900.87230501,813092.2011297658,64.0,0.0,533,0,64.0,DDoS
2026-08-20 17:53:44,192.168.1.15,210.10.85.14,6,2333,23,5038.01736065739,58,35,4292,3150,1477168.3913032257,18459.64262176834,80.0,12.0,1,58,80.0,Mirai
2026-08-20 17:06:40,185.220.101.5,192.168.1.10,6,63841,80,1148.9457229343707,155,1,9920,64,8689705.528039377,135776.64887561527,64.0,0.0,155,0,64.0,DDoS
2026-08-20 17:07:42,192.168.1.110,192.168.1.20,6,58381,646,153.44741434163316,2,2,88,88,1146972.7317017938,26067.562084131678,44.0,0.0,2,0,44.0,Reconnaissance
2026-08-20 17:35:57,192.168.1.22,192.168.1.1,6,52463,80,206944.83897343377,5,12,875,2724,17391.10778434062,82.14749439671868,69.57098143360679,21.037328134482124,1,16,211.7058823529412,Benign
2026-08-20 20:08:27,192.168.1.20,104.24.12.5,17,51435,1883,837.7912389091119,13,11,1196,2915,4906950.334492556,28646.754567701617,148.5574629904346,31.23280917476211,0,23,171.29166666666666,Benign
2026-08-20 18:45:01,192.168.1.15,210.10.85.14,6,10189,23,5958.9605911757835,39,35,2886,3150,1012928.329973905,12418.273097758278,80.0,12.0,1,39,80.0,Mirai
2026-08-20 16:56:40,45.227.254.12,192.168.1.22,6,36848,724,15.936482353705145,4,0,176,0,11043842.429824606,250996.41885965015,44.0,0.0,4,0,44.0,Reconnaissance
2026-08-20 19:06:15,192.168.1.10,34.210.15.22,17,61168,1883,36748.83979366054,10,12,1500,1272,75430.95280189476,598.6583555705934,120.70493049229883,22.566196800860574,0,21,126.0,Benign
2026-08-20 19:14:02,192.168.1.22,192.168.1.50,6,55244,1883,55312.67113927355,8,10,1512,3090,83199.74257638863,325.4227219415461,92.97748344413661,23.96017680196153,0,17,255.66666666666666,Benign
2026-08-20 17:02:10,45.227.254.12,192.168.1.15,6,50101,88,444.5368341731068,3,2,132,88,494897.1223255933,11247.66187103621,44.0,0.0,3,0,44.0,Reconnaissance
2026-08-20 19:59:19,185.220.101.5,192.168.1.22,6,30969,80,406.0600691425119,398,1,25472,64,62887247.33245765,982613.2395696507,64.0,0.0,398,0,64.0,DDoS
2026-08-20 17:15:59,192.168.1.22,192.168.1.50,17,57323,1883,5472.28328675059,3,8,123,1880,366026.3723644632,2010.1298532247106,72.71954146877032,19.981347457971218,0,10,182.0909090909091,Benign
2026-08-20 19:52:05,192.168.1.20,192.168.1.1,17,52587,53,1603.8245131023018,7,14,413,1078,929652.8316030888,13093.701853564631,56.365137033462744,18.879496411486244,0,20,71.0,Benign
2026-08-20 20:12:30,192.168.1.20,34.210.15.22,17,61384,80,19410.972376355985,13,11,1391,891,117562.37429813904,1236.414103047913,132.83262460927457,23.950060390800786,1,23,95.08333333333333,Benign
2026-08-20 18:49:38,185.220.101.5,192.168.1.22,6,18329,80,661.6672844006074,259,0,16576,0,25051865.780270368,391435.4028167245,64.0,0.0,259,0,64.0,DDoS
2026-08-20 18:19:06,192.168.1.22,104.24.12.5,6,57644,1883,74551.70207604663,7,12,749,4608,71856.1729755758,254.8566896650999,124.25371624554654,36.882476818977764,0,18,281.94736842105266,Benign
2026-08-20 18:57:33,192.168.1.20,104.24.12.5,6,50623,53,7505.760134064976,11,11,2057,2970,669752.2849397897,2931.082209802143,109.71334852174272,30.793965255808036,0,21,228.5,Benign
2026-08-20 19:40:21,192.168.1.10,104.24.12.5,6,58268,53,31596.515880078452,7,11,1183,3674,153719.48028808867,569.6830646871723,142.24765337809797,28.818299217895426,0,17,269.8333333333333,Benign
2026-08-20 19:40:01,45.227.254.12,192.168.1.10,6,57235,674,81.29972636620734,4,0,176,0,2164828.9344446715,49200.65760101526,44.0,0.0,4,0,44.0,Reconnaissance
2026-08-20 20:13:30,192.168.1.15,192.168.1.50,6,55592,80,28666.20682022378,11,3,1716,588,80373.382305138,488.37992720135935,58.735981466413776,26.421437004083053,0,13,164.57142857142858,Benign
2026-08-20 18:51:36,192.168.1.10,192.168.1.1,17,50302,443,12131.865494138872,12,13,1308,5941,597517.3400580583,2060.6888538352127,123.12903860658882,37.8238384073028,0,24,289.96,Benign
2026-08-20 18:39:52,192.168.1.10,192.168.1.50,6,63674,1883,69321.53811048559,8,16,1440,4800,90015.31371180201,346.21274504539235,78.09610531730215,31.491596736547347,0,23,260.0,Benign
2026-08-20 17:34:48,192.168.1.22,34.210.15.22,17,57379,80,108535.04304581835,1,8,155,536,6366.607324311766,82.92252665529074,58.92858989179358,32.402496475460424,0,8,76.77777777777777,Benign
2026-08-20 16:41:19,192.168.1.10,34.210.15.22,6,62886,80,94015.116082576,6,17,1026,8194,98069.33591298049,244.64151041199037,112.03388640619994,29.93978240617296,0,22,400.8695652173913,Benign
2026-08-20 17:10:33,192.168.1.20,104.24.12.5,6,54735,443,41204.84026581233,12,12,1284,1128,58536.81228807571,582.4558436624449,146.63107088924127,23.637883208641604,0,23,100.5,Benign
2026-08-20 19:33:28,45.227.254.12,192.168.1.22,6,1503,80,1593.814638220948,386,1,24704,64,15540075.618609328,242813.68154077075,64.0,0.0,386,0,64.0,DDoS
2026-08-20 17:46:01,192.168.1.10,192.168.1.1,17,58068,80,124476.82276505849,12,10,2292,4890,57697.488098290676,176.7397296243936,110.38172189682717,18.759280259966932,0,21,326.45454545454544,Benign
2026-08-20 18:08:17,192.168.1.15,192.168.1.1,6,59295,80,126671.5981603938,11,13,2189,3991,48787.57424513406,189.46630774809344,87.47320134531215,32.93907982854921,0,23,257.5,Benign
2026-08-20 17:13:23,45.227.254.12,192.168.1.22,6,53926,973,13.192994689018885,2,2,88,88,13340413.16233475,303191.2082348807,44.0,0.0,2,0,44.0,Reconnaissance
2026-08-20 18:12:55,192.168.1.20,192.168.1.50,6,61380,80,32413.46513411507,13,14,1118,2100,99279.72793667979,832.9871517372138,146.00582757647734,18.153812578710244,0,26,119.18518518518519,Benign
2026-08-20 19:50:48,192.168.1.15,210.10.85.14,6,18392,23,13647.9589887993,33,10,2442,900,244871.77919736828,3150.654250594505,80.0,12.0,1,33,80.0,Mirai
2026-08-20 19:26:46,192.168.1.15,210.10.85.14,6,7556,23,5430.585977474104,26,36,1924,3240,950910.2740330612,11416.815838506931,80.0,12.0,1,26,80.0,Mirai
2026-08-20 19:59:30,192.168.1.10,192.168.1.1,6,63295,80,33275.48148322345,8,12,944,3060,120328.83737591303,601.0431437358294,148.58013507485217,38.27770642830735,0,19,200.2,Benign
2026-08-20 18:33:51,192.168.1.15,192.168.1.50,17,54114,80,62318.059011557634,10,7,830,616,23203.546819900504,272.7941189061608,139.0864957035776,12.281021899259034,1,16,85.05882352941177,Benign
2026-08-20 19:51:00,192.168.1.22,192.168.1.50,6,60961,443,80850.41798810023,11,8,627,2816,42584.81385348867,235.00187720484595,121.82420262721205,18.246552748221987,0,18,181.21052631578948,Benign
2026-08-20 16:46:17,192.168.1.20,192.168.1.50,17,50135,80,77797.42678559883,7,15,1358,3300,59873.445593990364,282.78570267663974,91.44975251389499,23.390020771619138,1,21,211.72727272727272,Benign
2026-08-20 17:59:45,192.168.1.10,192.168.1.1,17,64273,80,94284.1487656321,12,14,1140,5250,67773.85258983476,275.76215451262965,76.93419997497548,35.8609262288053,0,25,245.76923076923077,Benign
2026-08-20 19:17:47,192.168.1.15,210.10.85.14,6,8177,23,9083.925581400128,25,15,1850,1350,352270.60936652636,4403.382617081579,80.0,12.0,1,25,80.0,Mirai
2026-08-20 19:56:27,192.168.1.10,192.168.1.50,6,53822,443,44764.419139470185,8,10,1112,3130,94762.7620674228,402.1050724218789,102.22136796277246,29.594073183447254,0,17,235.66666666666666,Benign
2026-08-20 17:40:35,192.168.1.20,210.10.85.14,6,33528,23,1880.5774673320336,41,17,3034,1530,2426914.1150962133,30841.59041971524,80.0,12.0,1,41,80.0,Mirai
2026-08-20 17:19:33,192.168.1.10,192.168.1.50,6,59191,443,23231.116198886248,15,11,2340,2101,191166.01897126716,1119.188582133066,133.9940817146914,12.62021242341833,0,25,170.80769230769232,Benign
2026-08-20 17:14:08,185.220.101.5,192.168.1.20,6,52569,22,892189.8309150127,38,74,4560,10360,16722.89851667367,125.53382264527153,130.0,25.0,1,111,130.0,Brute Force
2026-08-20 17:11:01,45.227.254.12,192.168.1.15,6,27062,22,813831.4714019588,25,61,3000,8540,14179.839936787463,105.67298393099841,130.0,25.0,1,85,130.0,Brute Force
2026-08-20 18:02:22,192.168.1.15,34.210.15.22,6,49709,1883,21527.71534438363,8,9,608,3915,210101.2544826317,789.6797095301214,110.14929529749413,33.25986942860277,0,16,266.05882352941177,Benign
2026-08-20 19:53:26,192.168.1.22,210.10.85.14,6,41461,23,6077.088466618326,26,34,1924,3060,820129.578066421,9873.149013640701,80.0,12.0,1,26,80.0,Mirai
2026-08-20 19:23:27,192.168.1.22,34.210.15.22,17,53429,53,49722.49976082189,11,11,704,1925,52873.44788870575,442.4556308678305,70.19021533999393,38.068580689859715,0,21,119.5,Benign
2026-08-20 19:06:04,45.227.254.12,192.168.1.10,6,18741,80,532.2037286279534,496,1,31744,64,59766586.15677598,933852.9086996247,64.0,0.0,496,0,64.0,DDoS
2026-08-20 20:00:56,45.227.254.12,192.168.1.20,6,3452,22,877532.4287597856,27,44,3240,6160,10711.854846532562,80.90869086210765,130.0,25.0,1,70,130.0,Brute Force
2026-08-20 17:05:05,192.168.1.10,34.210.15.22,6,63237,53,8416.772212607284,8,11,664,5192,695753.6514090801,2257.397434558149,124.17594768909639,36.30518218225557,0,18,308.2105263157895,Benign
2026-08-20 19:38:03,192.168.1.110,192.168.1.20,6,29070,80,804.3557709268504,395,4,25280,256,31747145.88120024,496049.15439375374,64.0,0.0,395,0,64.0,DDoS
2026-08-20 20:21:06,192.168.1.22,210.10.85.14,6,31407,23,5231.40731320662,23,23,1702,2070,721029.6912797509,8793.045015606718,80.0,12.0,1,23,80.0,Mirai
2026-08-20 16:53:36,192.168.1.10,34.210.15.22,17,49926,443,28383.75303314075,8,6,1248,1152,84555.4144019563,493.23991734474504,112.50535729703665,18.725799218287925,0,13,171.42857142857142,Benign
2026-08-20 20:38:00,10.0.0.105,192.168.1.10,6,41637,80,224.02133093315024,401,2,25664,128,115131893.43427542,1798935.8349105534,64.0,0.0,401,0,64.0,DDoS
2026-08-20 17:11:15,192.168.1.22,210.10.85.14,6,4323,23,853.6610157522431,34,12,2516,1080,4212444.909214013,53885.55779306024,80.0,12.0,1,34,80.0,Mirai
2026-08-20 19:39:41,192.168.1.15,192.168.1.50,6,59835,443,6731.844533386306,9,7,810,3234,600726.8854686036,2376.7631472546136,137.98567688426544,38.32452727698452,0,15,252.75,Benign
2026-08-20 18:26:22,192.168.1.22,192.168.1.1,6,62594,1883,3020.365085454465,11,11,770,1914,888634.2955444894,7283.887668397454,91.69069652234765,20.82401179777508,0,21,122.0,Benign
2026-08-20 19:34:22,192.168.1.10,104.24.12.5,6,65262,443,10113.365455414041,13,12,1066,1944,297625.9498650512,2471.9763277828174,136.15903527724993,10.858951142009246,0,24,120.4,Benign
2026-08-20 18:00:00,192.168.1.15,104.24.12.5,6,49747,53,139974.75987603446,5,14,275,980,8965.902146297398,135.73875759334706,60.71125153151237,32.88003449162926,0,18,66.05263157894737,Benign
2026-08-20 19:34:33,192.168.1.22,192.168.1.50,6,49310,80,94577.79802214255,7,10,1337,1160,26401.54510063136,179.74620212684545,143.99832853908265,26.35786381740572,0,16,146.88235294117646,Benign
2026-08-20 19:50:18,192.168.1.10,192.168.1.1,17,49238,80,47763.809116703946,18,15,1260,4005,110229.90204017724,690.8996709070938,62.7376032527851,13.459375665460238,0,32,159.54545454545453,Benign
2026-08-20 17:02:11,185.220.101.5,192.168.1.15,6,46202,413,88.02877306484743,2,2,88,88,1999346.280452501,45439.688192102294,44.0,0.0,2,0,44.0,Reconnaissance
2026-08-20 19:41:42,192.168.1.110,192.168.1.10,6,36529,22,1526849.193367501,44,20,5280,2800,5291.943719850534,41.91638589980621,130.0,25.0,1,63,130.0,Brute Force
2026-08-20 18:02:18,192.168.1.10,210.10.85.14,6,32483,23,12408.327742440442,50,37,3700,3330,566554.9899971739,7011.420217603716,80.0,12.0,1,50,80.0,Mirai
2026-08-20 18:15:03,10.0.0.105,192.168.1.10,6,40130,22,487255.4923512782,21,78,2520,10920,27583.065170070306,203.1788282616786,130.0,25.0,1,98,130.0,Brute Force
2026-08-20 20:38:36,192.168.1.20,210.10.85.14,6,17345,23,18768.169475855782,58,24,4292,2160,343773.53680123907,4369.099506773342,80.0,12.0,1,58,80.0,Mirai
2026-08-20 20:18:33,192.168.1.15,192.168.1.50,6,51942,1883,16515.20065130108,10,12,640,3924,276351.4713725531,1332.106128439125,101.40524552935476,39.552865700193934,1,21,207.45454545454547,Benign
2026-08-20 19:18:32,45.227.254.12,192.168.1.20,6,50780,80,547.011931908743,406,1,25984,64,47618705.334467076,744042.2708510481,64.0,0.0,406,0,64.0,DDoS
2026-08-20 19:57:46,192.168.1.15,192.168.1.1,6,49546,80,64056.75111138054,11,14,1166,6608,121361.13469886618,390.27892558163813,91.3273177378869,33.116469420807036,0,24,310.96,Benign
2026-08-20 17:38:40,192.168.1.22,192.168.1.50,6,61442,1883,195757.18194540002,11,7,1694,1568,16663.501014792026,91.95064937653477,78.20025694262019,32.93549683108395,0,17,181.22222222222223,Benign
2026-08-20 17:47:08,192.168.1.110,192.168.1.22,6,53465,110,62.27813456914298,3,0,132,0,2119523.9856365607,48170.999673558195,44.0,0.0,3,0,44.0,Reconnaissance
2026-08-20 18:55:28,192.168.1.20,192.168.1.1,6,54139,443,124726.77830123015,13,11,2314,1166,27900.985236669723,192.42058783910153,59.41638088528298,36.51767625883788,0,23,145.0,Benign
2026-08-20 19:06:52,192.168.1.20,192.168.1.1,6,50255,1883,39238.71154341735,8,11,1120,1452,65547.51414694391,484.2156954867552,67.51406338861497,39.05232366073454,0,18,135.3684210526316,Benign
2026-08-20 17:44:32,192.168.1.20,104.24.12.5,17,60899,443,11985.14997442986,5,11,490,5104,466744.2636875397,1334.985380586456,99.45195629702845,22.349833155099596,0,15,349.625,Benign
2026-08-20 20:29:27,192.168.1.20,192.168.1.50,6,52009,443,110513.7547082925,5,11,210,2310,22802.591466118283,144.77835851503673,80.11655370012593,17.353964945035408,0,15,157.5,Benign
2026-08-20 18:58:10,185.220.101.5,192.168.1.20,6,8638,22,1335327.3957877706,26,55,3120,7700,8102.881760781061,60.659281203629014,130.0,25.0,1,80,130.0,Brute Force
2026-08-20 20:31:36,185.220.101.5,192.168.1.20,6,2197,80,1151.7050280206538,327,4,20928,256,18393598.60780264,287399.97824691626,64.0,0.0,327,0,64.0,DDoS
2026-08-20 20:13:57,192.168.1.22,192.168.1.1,6,54817,443,4059.115779767044,12,17,660,5049,1406463.9467681418,7144.413111976898,59.16264844992912,10.628565108835748,1,28,196.86206896551724,Benign
2026-08-20 16:45:55,192.168.1.10,104.24.12.5,6,64168,80,2605.925909909161,7,9,1211,1197,924047.7600853739,6139.85222648089,140.01547514476556,31.75669488355406,1,15,150.5,Benign
2026-08-20 19:44:23,185.220.101.5,192.168.1.15,6,49193,80,1992.6188233665334,215,4,13760,256,7033959.448561235,109905.6163837693,64.0,0.0,215,0,64.0,DDoS
2026-08-20 19:15:12,10.0.0.105,192.168.1.20,6,2948,22,674125.400280047,25,28,3000,3920,10265.152443633298,78.62038721279839,130.0,25.0,1,52,130.0,Brute Force
2026-08-20 17:45:37,45.227.254.12,192.168.1.10,6,29164,80,1769.1231107381295,404,5,25856,320,14796030.779948724,231187.98093669882,64.0,0.0,404,0,64.0,DDoS
2026-08-20 18:00:40,192.168.1.20,34.210.15.22,17,54975,443,46197.78513413001,11,10,561,2160,58898.92755897033,454.5672468718769,127.13707788722239,27.669263042845603,0,20,129.57142857142858,Benign
2026-08-20 17:34:25,192.168.1.20,192.168.1.50,6,52039,1883,16076.361313265217,13,12,871,4536,336332.326366569,1555.0782613582808,136.61779216450523,28.091337078986438,0,24,216.28,Benign
2026-08-20 19:38:22,192.168.1.15,34.210.15.22,17,56848,1883,84615.05517501153,9,13,702,2496,37794.69260388111,260.00101228436034,144.09354761253144,31.401026606922112,0,21,145.36363636363637,Benign
2026-08-20 18:42:00,192.168.1.22,104.24.12.5,6,52479,443,79555.81328381371,14,15,1694,6705,105573.68032976726,364.5239587526194,112.05526585948812,29.978968549210997,0,28,289.62068965517244,Benign
2026-08-20 17:25:47,192.168.1.110,192.168.1.10,6,56552,80,1585.4756227722928,410,3,26240,192,16671338.001263097,260489.6562697359,64.0,0.0,410,0,64.0,DDoS
2026-08-20 20:01:01,192.168.1.20,192.168.1.50,6,51661,53,10093.57265249833,13,9,949,1809,273243.1909842496,2179.604859192709,124.92929116644372,12.189481441928525,0,21,125.36363636363636,Benign
2026-08-20 18:55:47,192.168.1.20,34.210.15.22,17,51790,443,53873.90904055652,13,15,2067,7260,173126.47561881194,519.7321022115078,95.59232737003752,35.57043402857914,0,27,333.10714285714283,Benign
2026-08-20 18:10:11,10.0.0.105,192.168.1.22,6,20901,80,1665.4330421675952,205,4,13120,256,8031544.746218595,125492.88665966554,64.0,0.0,205,0,64.0,DDoS
2026-08-20 18:40:29,192.168.1.20,104.24.12.5,6,58060,443,111247.63891897825,11,12,1100,2640,33618.691024299806,206.74596084462448,95.66289891511416,34.551191616096844,0,22,162.6086956521739,Benign
2026-08-20 18:24:39,192.168.1.22,104.24.12.5,6,60171,53,39660.30938015244,6,6,468,624,27533.82454818871,302.56950052954625,73.54501456269432,39.527838832473535,0,11,91.0,Benign
2026-08-20 19:47:10,185.220.101.5,192.168.1.20,6,52512,80,1130.351264121597,281,4,17984,256,16136576.813734459,252134.01271460092,64.0,0.0,281,0,64.0,DDoS
2026-08-20 20:41:37,192.168.1.20,34.210.15.22,6,65308,443,54297.00792918651,9,14,639,1554,40388.96586824975,423.5960852575213,116.90954448552571,19.826552945222858,0,22,95.34782608695652,Benign
2026-08-20 17:17:07,192.168.1.15,192.168.1.1,17,56536,1883,26329.70110528322,8,13,792,2821,137221.4589733808,797.5783665765282,107.98342336703632,39.90184642238388,0,20,172.04761904761904,Benign
2026-08-20 18:45:08,192.168.1.15,210.10.85.14,6,34894,23,3257.265861066206,19,43,1406,3870,1619763.392071717,19034.368898492503,80.0,12.0,1,19,80.0,Mirai
2026-08-20 20:00:05,192.168.1.10,192.168.1.50,17,49751,1883,75634.70289744475,10,11,1060,5016,80333.4946425138,277.65032710546245,137.49118332547886,14.587163321506857,0,20,289.3333333333333,Benign
2026-08-20 20:47:53,192.168.1.15,210.10.85.14,6,54447,23,10979.812365478894,20,20,1480,1800,298730.0593872161,3643.049504722148,80.0,12.0,1,20,80.0,Mirai
2026-08-20 17:58:13,45.227.254.12,192.168.1.10,6,38098,61,140.37047325921318,4,0,176,0,1253824.9384896783,28496.021329310868,44.0,0.0,4,0,44.0,Reconnaissance
2026-08-20 18:20:48,192.168.1.20,192.168.1.50,6,53814,80,22044.937235551486,7,13,707,4082,217238.0873136197,907.2377837277917,135.73346449228768,34.497016292177136,0,19,239.45,Benign
2026-08-20 18:46:45,10.0.0.105,192.168.1.10,6,5118,80,1972.4429156449626,253,1,16192,64,8241556.635713588,128774.32243302482,64.0,0.0,253,0,64.0,DDoS
2026-08-20 17:31:09,192.168.1.110,192.168.1.10,6,53950,22,1879359.4637135062,25,25,3000,3500,3458.6251994370323,26.60480922643871,130.0,25.0,1,49,130.0,Brute Force
2026-08-20 20:34:56,192.168.1.15,34.210.15.22,17,52656,53,22018.137745322754,8,8,552,1464,91560.87691513568,726.6736263106008,93.47517262399892,11.790215810113216,0,15,126.0,Benign
2026-08-20 18:37:22,192.168.1.22,192.168.1.1,6,60777,80,31950.339779469992,7,11,973,1529,78309.02635995393,563.3742903593808,118.29377976993462,35.49734305276414,0,17,139.0,Benign
2026-08-20 19:06:12,192.168.1.20,192.168.1.50,17,53099,80,12149.681503992235,12,15,1596,960,210375.88509296562,2222.2804763341437,132.28555236452405,17.644024734311905,0,26,94.66666666666667,Benign
2026-08-20 17:36:48,192.168.1.15,192.168.1.1,6,63689,80,27872.84012825409,12,17,1920,2465,157321.60697736076,1040.439361993948,142.16142232804447,12.271985123784267,0,28,151.20689655172413,Benign
2026-08-20 19:10:36,192.168.1.10,210.10.85.14,6,31691,23,12561.18943408953,60,24,4440,2160,525427.9488921971,6687.264804082509,80.0,12.0,1,60,80.0,Mirai
2026-08-20 18:24:54,192.168.1.22,192.168.1.1,6,54218,443,66531.39439899269,10,16,1970,4800,101756.47243164499,390.792951731576,57.989940095189354,17.353571715170304,0,25,260.38461538461536,Benign
2026-08-20 20:20:53,192.168.1.110,192.168.1.20,6,51807,80,584.6129596920023,396,3,25344,192,43680181.18081644,682502.8309502569,64.0,0.0,396,0,64.0,DDoS
2026-08-20 17:30:39,192.168.1.20,104.24.12.5,6,52626,80,4984.894224022317,10,7,1540,1918,693695.7625571714,3410.3030547923404,65.59351513160783,23.885342729739317,0,16,203.41176470588235,Benign
2026-08-20 16:44:54,192.168.1.20,34.210.15.22,17,49634,443,12487.397299344611,5,15,840,1140,158559.86259874332,1601.6147737246802,59.89428220505234,29.922171030515667,0,19,99.0,Benign
2026-08-20 17:54:35,185.220.101.5,192.168.1.15,6,64201,80,1262.1299322014372,598,3,38272,192,30475467.714255195,476179.1830352374,64.0,0.0,598,0,64.0,DDoS
2026-08-20 20:44:12,192.168.1.10,192.168.1.50,6,61683,1883,32061.589254974315,14,12,1932,4416,197993.9281710783,810.9392143112848,141.7827053757195,36.515329125530286,0,25,244.15384615384616,Benign
2026-08-20 19:28:12,192.168.1.10,192.168.1.50,17,63469,80,92245.57119816304,4,11,524,1023,16770.452823981286,162.60943268243003,95.12450533654484,22.01214211630111,0,14,103.13333333333334,Benign
2026-08-20 20:30:27,192.168.1.20,210.10.85.14,6,6885,23,24976.978181875435,59,19,4366,1710,243264.01519656426,3122.875771121134,80.0,12.0,1,59,80.0,Mirai
2026-08-20 19:45:48,192.168.1.22,34.210.15.22,6,49296,53,22249.58079183568,10,9,1390,873,101709.78146385531,853.9486733598104,113.77114238867135,38.63488085364339,0,18,119.10526315789474,Benign
2026-08-20 18:12:39,192.168.1.20,104.24.12.5,17,52838,443,57877.324342969536,9,14,846,5866,115969.42457508955,397.3922475010518,50.988786501692076,34.149656769283666,0,22,291.82608695652175,Benign
2026-08-20 20:16:00,192.168.1.10,104.24.12.5,6,52662,53,36429.82635021957,10,11,420,2354,76146.39645361034,576.4507301823422,115.3458278205396,24.13202433235422,0,20,132.0952380952381,Benign
2026-08-20 20:05:46,192.168.1.20,210.10.85.14,6,10681,23,1548.7259516869444,29,12,2146,1080,2083002.4811594915,26473.373133149147,80.0,12.0,1,29,80.0,Mirai
2026-08-20 20:30:22,192.168.1.22,192.168.1.50,17,58680,53,35443.800103571906,13,10,2340,2580,138811.3008656817,648.9146178680243,59.3407681760216,32.06872450652527,0,22,213.91304347826087,Benign
2026-08-20 19:29:15,192.168.1.20,104.24.12.5,17,52214,80,2191.6783126471737,11,10,1980,1060,1387064.8728225988,9581.698134629794,121.38909630740325,10.904239531675842,0,20,144.76190476190476,Benign
2026-08-20 20:22:48,192.168.1.20,210.10.85.14,6,18035,23,3432.080492469138,46,36,3404,3240,1935852.0333595423,23892.213536345946,80.0,12.0,1,46,80.0,Mirai
2026-08-20 17:20:39,192.168.1.22,210.10.85.14,6,31987,23,9378.185468877577,22,30,1628,2700,461496.524499637,5544.782641862552,80.0,12.0,1,22,80.0,Mirai
